symbol,statement_type,period_end,line_item,value
VISHNUINFR.NS,income,2022-03-31 00:00:00,Selling And Marketing Expense,34857000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,General And Administrative Expense,23132000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Rent And Landing Fees,8622000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Gross Profit,313687000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Cost Of Revenue,450907000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Total Revenue,764594000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Operating Revenue,764594000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Tax Effect Of Unusual Items,-23461.047254
VISHNUINFR.NS,income,2021-03-31 00:00:00,Tax Rate For Calcs,0.28611
VISHNUINFR.NS,income,2021-03-31 00:00:00,Normalized EBITDA,83612000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Total Unusual Items,-82000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Total Unusual Items Excluding Goodwill,-82000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Income From Continuing Operation Net Minority Interest,40339000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Reconciled Depreciation,18172000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Reconciled Cost Of Revenue,443520000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,EBITDA,83530000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,EBIT,65358000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Interest Income,-33169000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Interest Expense,33255000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Interest Income,158000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Normalized Income,40397538.952746
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Income From Continuing And Discontinued Operation,40339000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Total Expenses,568337000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Rent Expense Supplemental,4785000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Diluted Average Shares,24609671.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Basic Average Shares,24609671.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Diluted EPS,1.639152
VISHNUINFR.NS,income,2021-03-31 00:00:00,Basic EPS,1.639152
VISHNUINFR.NS,income,2021-03-31 00:00:00,Diluted NI Availto Com Stockholders,40339000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Income Common Stockholders,40339000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Otherunder Preferred Stock Dividend,0.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Income,40339000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Income Including Noncontrolling Interests,40340000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Income Continuous Operations,40340000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Tax Provision,9185000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Pretax Income,32103000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Other Non Operating Income Expenses,1509000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Special Income Charges,-82000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Other Special Charges,
VISHNUINFR.NS,income,2021-03-31 00:00:00,Write Off,82000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Net Non Operating Interest Income Expense,-33169000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Total Other Finance Cost,72000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Interest Expense Non Operating,33255000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Interest Income Non Operating,158000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Operating Income,63846000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Operating Expense,124817000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Other Operating Expenses,15780000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Selling General And Administration,43284000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Selling And Marketing Expense,31486000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,General And Administrative Expense,11798000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Rent And Landing Fees,4785000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Gross Profit,188663000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Cost Of Revenue,443520000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Total Revenue,632183000.0
VISHNUINFR.NS,income,2021-03-31 00:00:00,Operating Revenue,632183000.0
