symbol,statement_type,period_end,line_item,value
AGNI.NS,income,2021-03-31 00:00:00,Net Income Including Noncontrolling Interests,1055546.0
AGNI.NS,income,2021-03-31 00:00:00,Net Income Extraordinary,0.0
AGNI.NS,income,2021-03-31 00:00:00,Net Income Discontinuous Operations,
AGNI.NS,income,2021-03-31 00:00:00,Net Income Continuous Operations,1055546.0
AGNI.NS,income,2021-03-31 00:00:00,Tax Provision,309810.0
AGNI.NS,income,2021-03-31 00:00:00,Pretax Income,1365356.0
AGNI.NS,income,2021-03-31 00:00:00,Other Non Operating Income Expenses,5877172.0
AGNI.NS,income,2021-03-31 00:00:00,Special Income Charges,-431800.0
AGNI.NS,income,2021-03-31 00:00:00,Other Special Charges,231800.0
AGNI.NS,income,2021-03-31 00:00:00,Write Off,200000.0
AGNI.NS,income,2021-03-31 00:00:00,Net Non Operating Interest Income Expense,-13029026.0
AGNI.NS,income,2021-03-31 00:00:00,Total Other Finance Cost,2368359.0
AGNI.NS,income,2021-03-31 00:00:00,Interest Expense Non Operating,12913002.0
AGNI.NS,income,2021-03-31 00:00:00,Interest Income Non Operating,2252335.0
AGNI.NS,income,2021-03-31 00:00:00,Operating Income,8949010.0
AGNI.NS,income,2021-03-31 00:00:00,Operating Expense,103296639.0
AGNI.NS,income,2021-03-31 00:00:00,Other Operating Expenses,56129841.0
AGNI.NS,income,2021-03-31 00:00:00,Depreciation And Amortization In Income Statement,7948191.0
AGNI.NS,income,2021-03-31 00:00:00,Amortization,1179993.0
AGNI.NS,income,2021-03-31 00:00:00,Depreciation Income Statement,6768198.0
AGNI.NS,income,2021-03-31 00:00:00,Selling General And Administration,4273014.0
AGNI.NS,income,2021-03-31 00:00:00,Selling And Marketing Expense,4162964.0
AGNI.NS,income,2021-03-31 00:00:00,General And Administrative Expense,110050.0
AGNI.NS,income,2021-03-31 00:00:00,Gross Profit,112245649.0
AGNI.NS,income,2021-03-31 00:00:00,Cost Of Revenue,232177670.0
AGNI.NS,income,2021-03-31 00:00:00,Total Revenue,344423319.0
AGNI.NS,income,2021-03-31 00:00:00,Operating Revenue,344423319.0
